hpo_id1,hpo_term1,hpo_id2,hpo_term2,similarity_score
HP:0000842,Hyperinsulinemia,HP:0040171,Decreased serum testosterone concentration,0.8216
HP:0000842,Hyperinsulinemia,HP:0040216,Hypoinsulinemia,0.9594
HP:0000842,Hyperinsulinemia,HP:0045014,Hypolipidemia,0.9352
HP:0000842,Hyperinsulinemia,HP:0100493,Hypoammonemia,0.9054
HP:0000842,Hyperinsulinemia,HP:0100507,Reduced blood folate concentration,0.8192
HP:0000842,Hyperinsulinemia,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,0.8343
HP:0000842,Hyperinsulinemia,HP:0410245,Decreased circulating IgD concentration,0.7887
HP:0000842,Hyperinsulinemia,HP:0410289,Hypoamylasemia,0.8960
HP:0000842,Hyperinsulinemia,HP:0410343,Decreased circulating heparan sulfate level,0.8061
HP:0000842,Hyperinsulinemia,HP:0430073,Decreased circulating beta-carotene concentration,0.8169
HP:0000842,Hyperinsulinemia,HP:0500132,Hypovalinemia,0.9173
HP:0000842,Hyperinsulinemia,HP:0500133,Hypotyrosinemia,0.9131
HP:0000842,Hyperinsulinemia,HP:0500135,Hypotryptophanemia,0.8752
HP:0000842,Hyperinsulinemia,HP:0500136,Hypothreoninemia,0.9273
HP:0000842,Hyperinsulinemia,HP:0500139,Hypoprolinemia,0.9100
HP:0000842,Hyperinsulinemia,HP:0500140,Decreased circulating hydroxyproline concentration,0.7836
HP:0000842,Hyperinsulinemia,HP:0500141,Hypophenylalaninemia,0.8705
HP:0000842,Hyperinsulinemia,HP:0500142,Hypolysinemia,0.9138
HP:0000842,Hyperinsulinemia,HP:0500143,Hypoleucinemia,0.9265
HP:0000842,Hyperinsulinemia,HP:0500144,Hypoisoleucinemia,0.9050
HP:0000842,Hyperinsulinemia,HP:0500145,Hypohistidinemia,0.8978
HP:0000842,Hyperinsulinemia,HP:0500147,Hypoglutaminemia,0.9305
HP:0000842,Hyperinsulinemia,HP:0500150,Hypoglutamatemia,0.9037
HP:0000842,Hyperinsulinemia,HP:0500152,Hypocystinemia,0.9136
HP:0000842,Hyperinsulinemia,HP:0500154,Hypoalaninemia,0.9312
HP:0000842,Hyperinsulinemia,HP:0500157,Hypoasparaginemia,0.8992
HP:0000842,Hyperinsulinemia,HP:0500162,Decreased circulating carnosine concentration,0.8007
HP:0000842,Hyperinsulinemia,HP:0500163,Hypoornithinemia,0.9229
HP:0000842,Hyperinsulinemia,HP:0500182,Hypotaurinemia,0.9326
HP:0000843,Hyperparathyroidism,HP:0000829,Hypoparathyroidism,0.9553
HP:0000846,Adrenal insufficiency,HP:0002717,Adrenal overactivity,0.9577
HP:0000848,Increased circulating renin concentration,HP:0001882,Leukopenia,0.7696
HP:0000848,Increased circulating renin concentration,HP:0001888,Lymphopenia,0.7448
HP:0000848,Increased circulating renin concentration,HP:0001913,Granulocytopenia,0.7771
HP:0000848,Increased circulating renin concentration,HP:0001943,Hypoglycemia,0.7906
HP:0000848,Increased circulating renin concentration,HP:0001988,Recurrent hypoglycemia,0.8112
HP:0000848,Increased circulating renin concentration,HP:0002148,Hypophosphatemia,0.7840
HP:0000848,Increased circulating renin concentration,HP:0002720,Decreased circulating IgA concentration,0.9095
HP:0000848,Increased circulating renin concentration,HP:0002850,Decreased circulating total IgM,0.8337
HP:0000848,Increased circulating renin concentration,HP:0002900,Hypokalemia,0.7861
HP:0000848,Increased circulating renin concentration,HP:0002901,Hypocalcemia,0.8001
HP:0000848,Increased circulating renin concentration,HP:0002902,Hyponatremia,0.7866
HP:0000848,Increased circulating renin concentration,HP:0002917,Hypomagnesemia,0.7777
HP:0000848,Increased circulating renin concentration,HP:0002920,Decreased circulating ACTH concentration,0.9136
HP:0000848,Increased circulating renin concentration,HP:0003073,Hypoalbuminemia,0.8054
HP:0000848,Increased circulating renin concentration,HP:0003075,Hypoproteinemia,0.7814
HP:0000848,Increased circulating renin concentration,HP:0003113,Hypochloremia,0.8229
HP:0000848,Increased circulating renin concentration,HP:0003146,Hypocholesterolemia,0.7374
HP:0000848,Increased circulating renin concentration,HP:0003233,Decreased HDL cholesterol concentration,0.8559
HP:0000848,Increased circulating renin concentration,HP:0003234,Decreased circulating carnitine concentration,0.9384
HP:0000848,Increased circulating renin concentration,HP:0003292,Decreased serum leptin,0.8934
HP:0000848,Increased circulating renin concentration,HP:0003351,Decreased circulating renin concentration,0.9928
HP:0000848,Increased circulating renin concentration,HP:0003537,Hypouricemia,0.7855
HP:0000848,Increased circulating renin concentration,HP:0003563,Decreased LDL cholesterol concentration,0.8481
HP:0000848,Increased circulating renin concentration,HP:0003572,Low plasma citrulline,0.8756
HP:0000848,Increased circulating renin concentration,HP:0003658,Hypomethioninemia,0.8148
HP:0000848,Increased circulating renin concentration,HP:0004313,Decreased circulating antibody concentration,0.9044
HP:0000848,Increased circulating renin concentration,HP:0004315,Decreased circulating IgG concentration,0.9174
HP:0000848,Increased circulating renin concentration,HP:0004319,Decreased circulating aldosterone concentration,0.9116
HP:0000848,Increased circulating renin concentration,HP:0005479,Decreased circulating IgE concentration,0.9070
HP:0000848,Increased circulating renin concentration,HP:0005510,Transient erythroblastopenia,0.7911
HP:0000848,Increased circulating renin concentration,HP:0005961,Hypoargininemia,0.8035
HP:0000848,Increased circulating renin concentration,HP:0008163,Decreased circulating cortisol level,0.9088
HP:0000848,Increased circulating renin concentration,HP:0010837,Decreased circulating ceruloplasmin concentration,0.8757
HP:0000848,Increased circulating renin concentration,HP:0010981,Hypolipoproteinemia,0.7747
HP:0000848,Increased circulating renin concentration,HP:0011967,Decreased circulating copper concentration,0.9252
HP:0000848,Increased circulating renin concentration,HP:0012052,Low serum calcitriol,0.8419
HP:0000848,Increased circulating renin concentration,HP:0012053,Decreased circulating calcifediol concentration,0.8308
HP:0000848,Increased circulating renin concentration,HP:0012101,Decreased serum creatinine,0.8942
HP:0000848,Increased circulating renin concentration,HP:0012153,Hypotriglyceridemia,0.7776
HP:0000848,Increased circulating renin concentration,HP:0012277,Hypoglycinemia,0.7932
HP:0000848,Increased circulating renin concentration,HP:0012279,Hyposerinemia,0.7859
HP:0000848,Increased circulating renin concentration,HP:0012417,Hypocapnia,0.7591
HP:0000848,Increased circulating renin concentration,HP:0012418,Hypoxemia,0.7953
HP:0000848,Increased circulating renin concentration,HP:0020222,Hypohomocysteinemia,0.7912
HP:0000848,Increased circulating renin concentration,HP:0030339,Decreased circulating gonadotropin concentration,0.8740
HP:0000848,Increased circulating renin concentration,HP:0030344,Decreased circulating luteinizing hormone level,0.8980
HP:0000848,Increased circulating renin concentration,HP:0030349,Decreased circulating androgen concentration,0.9257
HP:0000848,Increased circulating renin concentration,HP:0030689,Decreased glucagon level,0.8338
HP:0000848,Increased circulating renin concentration,HP:0030985,Decreased serum bile acid concentration,0.9047
HP:0000848,Increased circulating renin concentration,HP:0031242,Decreased circulating chylomicron concentration,0.8872
HP:0000848,Increased circulating renin concentration,HP:0031243,Decreased VLDL cholesterol concentration,0.8533
HP:0000848,Increased circulating renin concentration,HP:0031794,Decreased circulating glycerol level,0.8689
HP:0000848,Increased circulating renin concentration,HP:0031891,Decreased eosinophil count,0.8318
HP:0000848,Increased circulating renin concentration,HP:0031969,Reduced blood urea nitrogen,0.9007
HP:0000848,Increased circulating renin concentration,HP:0032098,Hypomanganesemia,0.8132
HP:0000848,Increased circulating renin concentration,HP:0032210,Decreased circulating free T3,0.8960
HP:0000848,Increased circulating renin concentration,HP:0032363,Decreased circulating corticosterone level,0.8981
HP:0000848,Increased circulating renin concentration,HP:0033445,Reduced circulating acylcarnitine concentration,0.8970
HP:0000848,Increased circulating renin concentration,HP:0033480,Hypobilirubinemia,0.8040
HP:0000848,Increased circulating renin concentration,HP:0034203,Decreased iduronate sulfatase level,0.8427
HP:0000848,Increased circulating renin concentration,HP:0034292,Reduced circulating creatine concentration,0.9385
HP:0000848,Increased circulating renin concentration,HP:0034441,Decreased circulating aspartic acid concentration,0.9330
HP:0000848,Increased circulating renin concentration,HP:0034869,Reduced erythrocyte free porphyrin concentration,0.8601
HP:0000848,Increased circulating renin concentration,HP:0034870,Reduced circulating urocanic acid concentration,0.9197
HP:0000848,Increased circulating renin concentration,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,0.8526
HP:0000848,Increased circulating renin concentration,HP:0034938,Decreased circulating sialic acid concentration,0.9049
HP:0000848,Increased circulating renin concentration,HP:0040171,Decreased serum testosterone concentration,0.8904
HP:0000848,Increased circulating renin concentration,HP:0040216,Hypoinsulinemia,0.8112
HP:0000848,Increased circulating renin concentration,HP:0045014,Hypolipidemia,0.7581
HP:0000848,Increased circulating renin concentration,HP:0100493,Hypoammonemia,0.8197
HP:0000848,Increased circulating renin concentration,HP:0100507,Reduced blood folate concentration,0.8912
HP:0000848,Increased circulating renin concentration,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,0.8693
HP:0000848,Increased circulating renin concentration,HP:0410245,Decreased circulating IgD concentration,0.8956
HP:0000848,Increased circulating renin concentration,HP:0410289,Hypoamylasemia,0.8150
HP:0000848,Increased circulating renin concentration,HP:0410343,Decreased circulating heparan sulfate level,0.8798
HP:0000848,Increased circulating renin concentration,HP:0430073,Decreased circulating beta-carotene concentration,0.9137
HP:0000848,Increased circulating renin concentration,HP:0500132,Hypovalinemia,0.8071
HP:0000848,Increased circulating renin concentration,HP:0500133,Hypotyrosinemia,0.7905
HP:0000848,Increased circulating renin concentration,HP:0500135,Hypotryptophanemia,0.8036
HP:0000848,Increased circulating renin concentration,HP:0500136,Hypothreoninemia,0.8103
HP:0000848,Increased circulating renin concentration,HP:0500139,Hypoprolinemia,0.7848
HP:0000848,Increased circulating renin concentration,HP:0500140,Decreased circulating hydroxyproline concentration,0.8627
HP:0000848,Increased circulating renin concentration,HP:0500141,Hypophenylalaninemia,0.8090
HP:0000848,Increased circulating renin concentration,HP:0500142,Hypolysinemia,0.7810
HP:0000848,Increased circulating renin concentration,HP:0500143,Hypoleucinemia,0.8017
HP:0000848,Increased circulating renin concentration,HP:0500144,Hypoisoleucinemia,0.8146
HP:0000848,Increased circulating renin concentration,HP:0500145,Hypohistidinemia,0.7818
HP:0000848,Increased circulating renin concentration,HP:0500147,Hypoglutaminemia,0.7919
HP:0000848,Increased circulating renin concentration,HP:0500150,Hypoglutamatemia,0.7876
HP:0000848,Increased circulating renin concentration,HP:0500152,Hypocystinemia,0.8047
HP:0000848,Increased circulating renin concentration,HP:0500154,Hypoalaninemia,0.7956
HP:0000848,Increased circulating renin concentration,HP:0500157,Hypoasparaginemia,0.8234
HP:0000848,Increased circulating renin concentration,HP:0500162,Decreased circulating carnosine concentration,0.9359
HP:0000848,Increased circulating renin concentration,HP:0500163,Hypoornithinemia,0.7994
HP:0000848,Increased circulating renin concentration,HP:0500182,Hypotaurinemia,0.8167
HP:0000859,Increased circulating aldosterone concentration,HP:0001882,Leukopenia,0.7852
HP:0000859,Increased circulating aldosterone concentration,HP:0001888,Lymphopenia,0.7710
HP:0000859,Increased circulating aldosterone concentration,HP:0001913,Granulocytopenia,0.7807
HP:0000859,Increased circulating aldosterone concentration,HP:0001943,Hypoglycemia,0.8185
HP:0000859,Increased circulating aldosterone concentration,HP:0001988,Recurrent hypoglycemia,0.8292
HP:0000859,Increased circulating aldosterone concentration,HP:0002148,Hypophosphatemia,0.8058
HP:0000859,Increased circulating aldosterone concentration,HP:0002720,Decreased circulating IgA concentration,0.8698
HP:0000859,Increased circulating aldosterone concentration,HP:0002850,Decreased circulating total IgM,0.8186
HP:0000859,Increased circulating aldosterone concentration,HP:0002900,Hypokalemia,0.7933
HP:0000859,Increased circulating aldosterone concentration,HP:0002901,Hypocalcemia,0.8210
HP:0000859,Increased circulating aldosterone concentration,HP:0002902,Hyponatremia,0.8093
HP:0000859,Increased circulating aldosterone concentration,HP:0002917,Hypomagnesemia,0.8022
HP:0000859,Increased circulating aldosterone concentration,HP:0002920,Decreased circulating ACTH concentration,0.8834
HP:0000859,Increased circulating aldosterone concentration,HP:0003073,Hypoalbuminemia,0.8322
HP:0000859,Increased circulating aldosterone concentration,HP:0003075,Hypoproteinemia,0.8047
HP:0000859,Increased circulating aldosterone concentration,HP:0003113,Hypochloremia,0.8149
HP:0000859,Increased circulating aldosterone concentration,HP:0003146,Hypocholesterolemia,0.8239
HP:0000859,Increased circulating aldosterone concentration,HP:0003233,Decreased HDL cholesterol concentration,0.9081
HP:0000859,Increased circulating aldosterone concentration,HP:0003234,Decreased circulating carnitine concentration,0.9356
HP:0000859,Increased circulating aldosterone concentration,HP:0003292,Decreased serum leptin,0.8804
HP:0000859,Increased circulating aldosterone concentration,HP:0003351,Decreased circulating renin concentration,0.9098
HP:0000859,Increased circulating aldosterone concentration,HP:0003537,Hypouricemia,0.7992
HP:0000859,Increased circulating aldosterone concentration,HP:0003563,Decreased LDL cholesterol concentration,0.9002
HP:0000859,Increased circulating aldosterone concentration,HP:0003572,Low plasma citrulline,0.8726
HP:0000859,Increased circulating aldosterone concentration,HP:0003658,Hypomethioninemia,0.8536
HP:0000859,Increased circulating aldosterone concentration,HP:0004313,Decreased circulating antibody concentration,0.8841
HP:0000859,Increased circulating aldosterone concentration,HP:0004315,Decreased circulating IgG concentration,0.8744
HP:0000859,Increased circulating aldosterone concentration,HP:0004319,Decreased circulating aldosterone concentration,0.9951
HP:0000859,Increased circulating aldosterone concentration,HP:0005479,Decreased circulating IgE concentration,0.8630
HP:0000859,Increased circulating aldosterone concentration,HP:0005510,Transient erythroblastopenia,0.8088
HP:0000859,Increased circulating aldosterone concentration,HP:0005961,Hypoargininemia,0.8376
HP:0000859,Increased circulating aldosterone concentration,HP:0008163,Decreased circulating cortisol level,0.9378
HP:0000859,Increased circulating aldosterone concentration,HP:0010837,Decreased circulating ceruloplasmin concentration,0.8660
HP:0000859,Increased circulating aldosterone concentration,HP:0010981,Hypolipoproteinemia,0.8042
HP:0000859,Increased circulating aldosterone concentration,HP:0011967,Decreased circulating copper concentration,0.8815
HP:0000859,Increased circulating aldosterone concentration,HP:0012052,Low serum calcitriol,0.8629
HP:0000859,Increased circulating aldosterone concentration,HP:0012053,Decreased circulating calcifediol concentration,0.8800
HP:0000859,Increased circulating aldosterone concentration,HP:0012101,Decreased serum creatinine,0.8678
HP:0000859,Increased circulating aldosterone concentration,HP:0012153,Hypotriglyceridemia,0.8175
HP:0000859,Increased circulating aldosterone concentration,HP:0012277,Hypoglycinemia,0.8254
HP:0000859,Increased circulating aldosterone concentration,HP:0012279,Hyposerinemia,0.8217
HP:0000859,Increased circulating aldosterone concentration,HP:0012417,Hypocapnia,0.7884
HP:0000859,Increased circulating aldosterone concentration,HP:0012418,Hypoxemia,0.8211
HP:0000859,Increased circulating aldosterone concentration,HP:0020222,Hypohomocysteinemia,0.8119
HP:0000859,Increased circulating aldosterone concentration,HP:0030339,Decreased circulating gonadotropin concentration,0.9173
HP:0000859,Increased circulating aldosterone concentration,HP:0030344,Decreased circulating luteinizing hormone level,0.9228
HP:0000859,Increased circulating aldosterone concentration,HP:0030349,Decreased circulating androgen concentration,0.9262
HP:0000859,Increased circulating aldosterone concentration,HP:0030689,Decreased glucagon level,0.8774
HP:0000859,Increased circulating aldosterone concentration,HP:0030985,Decreased serum bile acid concentration,0.9100
HP:0000859,Increased circulating aldosterone concentration,HP:0031242,Decreased circulating chylomicron concentration,0.8938
HP:0000859,Increased circulating aldosterone concentration,HP:0031243,Decreased VLDL cholesterol concentration,0.8875
HP:0000859,Increased circulating aldosterone concentration,HP:0031794,Decreased circulating glycerol level,0.8948
HP:0000859,Increased circulating aldosterone concentration,HP:0031891,Decreased eosinophil count,0.8597
HP:0000859,Increased circulating aldosterone concentration,HP:0031969,Reduced blood urea nitrogen,0.8557
HP:0000859,Increased circulating aldosterone concentration,HP:0032098,Hypomanganesemia,0.8318
HP:0000859,Increased circulating aldosterone concentration,HP:0032210,Decreased circulating free T3,0.8507
HP:0000859,Increased circulating aldosterone concentration,HP:0032363,Decreased circulating corticosterone level,0.9476
HP:0000859,Increased circulating aldosterone concentration,HP:0033445,Reduced circulating acylcarnitine concentration,0.9092
HP:0000859,Increased circulating aldosterone concentration,HP:0033480,Hypobilirubinemia,0.8316
HP:0000859,Increased circulating aldosterone concentration,HP:0034203,Decreased iduronate sulfatase level,0.8793
HP:0000859,Increased circulating aldosterone concentration,HP:0034292,Reduced circulating creatine concentration,0.9031
HP:0000859,Increased circulating aldosterone concentration,HP:0034441,Decreased circulating aspartic acid concentration,0.9203
HP:0000859,Increased circulating aldosterone concentration,HP:0034869,Reduced erythrocyte free porphyrin concentration,0.8653
