id1,term1,id2,term2,logical,text,inherit,claude,deepseek,gemini,grok,llama,openai,pct_yes,majority
HP:0011814,Increased urinary hypoxanthine level,HP:0040426,Decreased urinary hypoxanthine level,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410363,Increased monosialylated core 1 O-glycan level,HP:0410364,Decreased monosialylated core 1 O-glycan level,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003141,Increased LDL cholesterol concentration,HP:0003146,Hypocholesterolemia,t,f,f,yes,no,yes,no,yes,yes,0.67,t
HP:0002731,Decreased lymphocyte apoptosis,HP:0030887,Increased lymphocyte apoptosis,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0010980,Hyperlipoproteinemia,HP:0031243,Decreased VLDL cholesterol concentration,t,f,f,no,no,yes,yes,no,yes,0.50,t
HP:0009329,Small epiphysis of the middle phalanx of the 3rd finger,HP:0010260,Enlarged epiphyses of the middle phalanges of the hand,t,f,f,no,no,yes,yes,yes,yes,0.67,t
HP:0000337,Broad forehead,HP:0000341,Narrow forehead,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003359,Decreased urinary sulfate,HP:0012613,Increased urinary sulfate,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0500207,Decreased CSF lysine concentration,HP:0500208,Increased CSF lysine concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0500203,Increased CSF arginine concentration,HP:0500204,Decreased CSF arginine concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410352,Increased complex N-glycan level,HP:0410353,Decreased complex N-glycan level,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0010585,Small epiphyses,HP:0100080,Enlarged epiphyses of the 5th toe,t,f,f,no,yes,no,no,yes,no,0.33,f
HP:0000327,Hypoplasia of the maxilla,HP:0430028,Hyperplasia of the maxilla,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0020170,Increased blood drug concentration,HP:0020171,Decreased blood drug concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0011271,Prominent tragus,HP:0011272,Underdeveloped tragus,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0010249,Enlarged epiphyses of the distal phalanges of the hand,HP:0010254,Small epiphyses of the distal phalanges of the hand,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0025158,Hyperautofluorescent retinal lesion,HP:0025159,Hypoautofluorescent retinal lesion,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0025624,Reduced proportion of CD4+ effector memory T cells,HP:0410394,"Increased proportion of effector memory CD4-positive, alpha-beta T cells",f,t,f,no,yes,yes,yes,yes,yes,0.83,t
HP:0410181,Increased glucose-6-phosphate dehydrogenase level in dried blood spot,HP:0410182,Decreased glucose-6-phosphate dehydrogenase level in dried blood spot,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001831,Short toe,HP:0010511,Long toe,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003237,Increased circulating IgG concentration,HP:0004315,Decreased circulating IgG concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0500161,Increased circulating carnosine concentration,HP:0500162,Decreased circulating carnosine concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001090,Abnormally large globe,HP:0007633,Bilateral microphthalmos,t,f,f,no,no,yes,yes,yes,yes,0.67,t
HP:0032420,Increased HDL2a concentration,HP:0032421,Decreased HDL2a concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000846,Adrenal insufficiency,HP:0002717,Adrenal overactivity,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0010837,Decreased circulating ceruloplasmin concentration,HP:0033145,Increased circulating ceruloplasmin concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001620,Abnormally high-pitched voice,HP:0010300,Abnormally low-pitched voice,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0010121,Small epiphyses of the hallux,HP:0010141,Enlarged epiphysis of the distal phalanx of the hallux,t,f,f,no,no,no,yes,yes,no,0.33,f
HP:0033299,Reduced circulating complement factor H related protein 1 concentration,HP:0033300,Increased circulating complement factor H related protein 1 concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0100125,Enlarged epiphysis of the proximal phalanx of the 2nd toe,HP:0100130,Small epiphysis of the proximal phalanx of the 2nd toe,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012685,Decreased pineal volume,HP:0012686,Increased pineal volume,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0002925,Elevated circulating thyroid-stimulating hormone concentration,HP:0031098,Decreased thyroid-stimulating hormone level,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0031222,Increased circulating thyroxine-binding globulin level,HP:0034591,Decreased circulating thyroxine-binding globulin concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0033191,Increased circulating selenium concentration,HP:0033192,Decreased circulating selenium concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0032997,Decreased cystatin C level,HP:0032998,Increased cystatin C level,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0010680,Elevated alkaline phosphatase of renal origin,HP:0010685,Low alkaline phosphatase of renal origin,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0030088,Increased serum testosterone level,HP:0040171,Decreased serum testosterone concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009051,Increased muscle glycogen content,HP:0012270,Decreased muscle glycogen content,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003124,Hypercholesterolemia,HP:0003146,Hypocholesterolemia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0011340,Incomplete cleft of the upper lip,HP:5201009,Complete cleft of the upper lip,f,t,f,yes,yes,yes,yes,yes,no,0.83,t
HP:0004368,Increased circulating purine concentration,HP:0004369,Decreased circulating purine concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0500151,Hypercystinemia,HP:0500152,Hypocystinemia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009253,Enlarged epiphysis of the distal phalanx of the 4th finger,HP:0009258,Small epiphysis of the distal phalanx of the 4th finger,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0007440,Generalized hyperpigmentation,HP:0007513,Generalized hypopigmentation,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0010910,Hypervalinemia,HP:0500132,Hypovalinemia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0002789,Tachypnea,HP:0046507,Bradypnea,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0031209,Decreased circulating lipoprotein lipase concentration,HP:0033478,Increased circulating lipoprotein lipase concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0006462,Generalized bone demineralization,HP:0011002,Osteopetrosis,t,f,f,no,yes,yes,yes,yes,yes,0.83,t
HP:0410317,Increased urinary 3-methylhistidine,HP:0410318,Decreased urinary 3-methylhistidine,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0045050,Increased DLCO,HP:0045051,Decreased DLCO,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000829,Hypoparathyroidism,HP:0000843,Hyperparathyroidism,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0008383,Slow-growing nails,HP:0030806,Fast-growing nails,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009418,Small epiphyses of the 3rd finger,HP:0010231,Enlarged epiphyses of the phalanges of the hand,t,f,f,no,no,no,yes,yes,no,0.33,f
HP:0003259,Elevated circulating creatinine concentration,HP:0012101,Decreased serum creatinine,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0032423,Decreased HDL2b concentration,HP:0032424,Increased HDL2b concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009678,Enlarged epiphysis of the distal phalanx of the thumb,HP:0009694,Small thumb epiphysis,t,f,f,no,yes,yes,yes,yes,yes,0.83,t
HP:0025434,Reduced circulating CH50 activity,HP:0031905,Increased total hemolytic complement activity,f,t,f,no,no,yes,yes,yes,yes,0.67,t
HP:0025693,Pituitary macroadenoma,HP:0025694,Pituitary microadenoma,f,t,f,no,yes,yes,yes,yes,no,0.67,t
HP:0033199,Increased circulating interleukin 10 concentration,HP:0034163,Reduced circulating interleukin 10 concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001649,Tachycardia,HP:0001662,Bradycardia,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003997,Hypoplastic radial head,HP:6000885,Enlarged radial head,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0005272,Prominent nasolabial fold,HP:0010801,Underdeveloped nasolabial fold,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0032136,Decreased circulating IgG1 concentration,HP:0032298,Increased circulating IgG1 level,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0004660,Hypoplasia of facial musculature,HP:0012892,Facial muscle hypertrophy,f,t,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0002509,Limb hypertonia,HP:0012389,Appendicular hypotonia,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0032430,Increased HDL3b concentration,HP:0032431,Decreased HDL3b concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009147,Enlarged epiphysis of the distal phalanx of the 5th finger,HP:0009390,Small epiphyses of the 5th finger,t,f,f,yes,yes,yes,no,yes,no,0.67,t
HP:0020285,Decreased lymph node lymphocyte cytoplasm,HP:0020286,Increased lymph node lymphocyte cytoplasm,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0004324,Increased body weight,HP:0004326,Cachexia,t,f,f,no,no,yes,yes,yes,yes,0.67,t
HP:0010679,Elevated tissue non-specific alkaline phosphatase,HP:0010683,Low tissue non-specific alkaline phosphatase,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410194,Increased circulating UDP glucose-4-epimerase concentration,HP:0410195,Decreased circulating UDP glucose-4-epimerase concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0012418,Hypoxemia,HP:0012419,Hyperoxemia,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003844,Small epiphyses of the upper limbs,HP:0010580,Enlarged epiphyses,t,f,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0009269,Small epiphysis of the proximal phalanx of the 4th finger,HP:0009396,Enlarged epiphyses of the 4th finger,t,f,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0034487,Increased circulating interleukin 12 concentration,HP:6000487,Reduced circulating interleukin 12 concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0006336,Short dental root,HP:0033189,Radiculomegaly,f,t,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0025136,Increased serum estriol,HP:0025137,Decreased serum estriol,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009516,Enlarged epiphysis of the middle phalanx of the 2nd finger,HP:0009521,Small epiphysis of the middle phalanx of the 2nd finger,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0040053,Long lower eyelashes,HP:0040055,Short lower eyelashes,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0034441,Decreased circulating aspartic acid concentration,HP:0500159,Increased circulating aspartic acid concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410245,Decreased circulating IgD concentration,HP:0410246,Increased circulating IgD concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0002149,Hyperuricemia,HP:0003537,Hypouricemia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0033972,Interlobular vein medial atrophy,HP:0033973,Interlobular vein medial hypertrophy,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003237,Increased circulating IgG concentration,HP:0004313,Decreased circulating antibody concentration,t,f,f,no,no,yes,no,yes,yes,0.50,t
HP:0010580,Enlarged epiphyses,HP:0100199,Small epiphysis of the proximal phalanx of the 4th toe,t,f,f,no,yes,no,yes,no,yes,0.50,t
HP:0003362,Increased VLDL cholesterol concentration,HP:0012153,Hypotriglyceridemia,t,f,f,no,no,yes,yes,yes,no,0.50,t
HP:0003362,Increased VLDL cholesterol concentration,HP:0045014,Hypolipidemia,t,f,f,no,no,no,no,no,yes,0.17,f
HP:0003286,Cystathioninemia,HP:0500152,Hypocystinemia,t,f,f,yes,no,no,no,no,yes,0.33,f
HP:0012648,Decreased inflammatory response,HP:0012649,Increased inflammatory response,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0032311,Increased circulating globulin level,HP:0032312,Decreased circulating globulin level,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009269,Small epiphysis of the proximal phalanx of the 4th finger,HP:0010271,Enlarged epiphyses of the proximal phalanges of the hand,t,f,f,no,no,no,yes,yes,no,0.33,f
HP:0009206,Enlarged epiphysis of the middle phalanx of the 5th finger,HP:0009211,Small epiphysis of the middle phalanx of the 5th finger,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009778,Short thumb,HP:0032524,Long thumb,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009253,Enlarged epiphysis of the distal phalanx of the 4th finger,HP:0009401,Small epiphyses of the 4th finger,t,f,f,yes,yes,yes,yes,yes,no,0.83,t
HP:0410186,Increased glucose-6-phosphate dehydrogenase level in tissue,HP:0410187,Decreased glucose-6-phosphate dehydrogenase level in tissue,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000287,Increased facial adipose tissue,HP:0000292,Loss of facial adipose tissue,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410188,Decreased glucose-6-phosphate dehydrogenase level in red blood cells,HP:0410189,Increased glucose-6-phosphate dehydrogenase level in red blood cells,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000870,Increased circulating prolactin concentration,HP:0008202,Reduced circulating prolactin concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0002716,Lymphadenopathy,HP:0002732,Lymph node hypoplasia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009329,Small epiphysis of the middle phalanx of the 3rd finger,HP:0010231,Enlarged epiphyses of the phalanges of the hand,t,f,f,no,no,no,yes,yes,no,0.33,f
HP:0031425,Increased circulating beta-C-terminal telopeptide concentration,HP:0031426,Decreased circulating beta-C-terminal telopeptide concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0031890,Increased urine urobilinogen,HP:0032473,Decreased urine urobilinogen,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0010116,Enlarged epiphyses of the hallux,HP:0010121,Small epiphyses of the hallux,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410390,"Decreased proportion of effector memory CD8-positive, alpha-beta T cells",HP:0410395,"Increased proportion of effector memory CD8-positive, alpha-beta T cells",f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0031141,Increased hepatic echogenicity,HP:0031143,Decreased hepatic echogenicity,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009505,Enlarged epiphysis of the distal phalanx of the 2nd finger,HP:0009510,Small epiphysis of the distal phalanx of the 2nd finger,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000938,Osteopenia,HP:0011002,Osteopetrosis,t,f,f,yes,yes,no,yes,yes,yes,0.83,t
HP:0009147,Enlarged epiphysis of the distal phalanx of the 5th finger,HP:0009148,Small epiphysis of the distal phalanx of the 5th finger,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009396,Enlarged epiphyses of the 4th finger,HP:0009401,Small epiphyses of the 4th finger,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410342,Increased circulating heparan sulfate level,HP:0410343,Decreased circulating heparan sulfate level,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0004330,Increased skull ossification,HP:0004331,Decreased skull ossification,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000289,Broad philtrum,HP:0011829,Narrow philtrum,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0010271,Enlarged epiphyses of the proximal phalanges of the hand,HP:0010276,Small epiphyses of the proximal phalanges of the hand,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003141,Increased LDL cholesterol concentration,HP:0010981,Hypolipoproteinemia,t,f,f,no,no,yes,yes,yes,yes,0.67,t
HP:0008001,Foveal hyperpigmentation,HP:0012643,Foveal hypopigmentation,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0011967,Decreased circulating copper concentration,HP:0032254,Increased circulating copper concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0025624,Reduced proportion of CD4+ effector memory T cells,HP:0025625,Elevated proportion of CD4+ effector memory T cells,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0040208,Elevated CSF biopterin level,HP:0040209,Decreased CSF biopterin level,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0011246,Underdeveloped superior crus of antihelix,HP:0011247,Prominent superior crus of antihelix,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0025346,Increased circulating beta-2-microglobulin level,HP:0025347,Decreased circulating beta-2-microglobulin level,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009496,Small epiphyses of the 2nd finger,HP:0009505,Enlarged epiphysis of the distal phalanx of the 2nd finger,t,f,f,yes,no,no,yes,yes,no,0.50,t
HP:0010236,Small epiphyses of the phalanges of the hand,HP:0010249,Enlarged epiphyses of the distal phalanges of the hand,t,f,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0001252,Hypotonia,HP:0001276,Hypertonia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001403,Macrovesicular hepatic steatosis,HP:0001414,Microvesicular hepatic steatosis,f,t,f,yes,yes,no,yes,no,yes,0.67,t
HP:0500149,Hyperglutamatemia,HP:0500150,Hypoglutamatemia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0002714,Downturned corners of mouth,HP:0010805,Upturned corners of mouth,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0008179,Decreased Arden ratio of electrooculogram,HP:0031155,Increased Arden ratio of electrooculogram,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0004923,Hyperphenylalaninemia,HP:0500141,Hypophenylalaninemia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009491,Enlarged epiphyses of the 2nd finger,HP:0009496,Small epiphyses of the 2nd finger,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0025139,Increased serum estrone,HP:0025140,Decreased serum estrone,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0002750,Delayed skeletal maturation,HP:0005616,Accelerated skeletal maturation,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003362,Increased VLDL cholesterol concentration,HP:0031243,Decreased VLDL cholesterol concentration,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009496,Small epiphyses of the 2nd finger,HP:0010231,Enlarged epiphyses of the phalanges of the hand,t,f,f,no,no,no,yes,yes,no,0.33,f
HP:0001376,Limitation of joint mobility,HP:0006094,Finger joint hypermobility,t,f,f,yes,no,yes,yes,no,yes,0.67,t
HP:0034171,Reduced circulating interleukin 23 concentration,HP:0034172,Increased circulating interleukin 23 concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009491,Enlarged epiphyses of the 2nd finger,HP:0009510,Small epiphysis of the distal phalanx of the 2nd finger,t,f,f,no,yes,no,yes,no,no,0.33,f
HP:0001034,Hypermelanotic macule,HP:0009719,Hypomelanotic macule,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0002160,Hyperhomocystinemia,HP:0500152,Hypocystinemia,t,f,f,no,yes,no,yes,yes,yes,0.67,t
HP:0000276,Long face,HP:0011219,Short face,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410357,Increased high-mannose N-glycan level,HP:0410358,Decreased high-mannose N-glycan level,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0032368,Acidemia,HP:0032369,Alkalemia,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0002945,Intervertebral space narrowing,HP:0030320,Increased intervertebral space,t,f,f,yes,no,yes,yes,yes,yes,0.83,t
HP:0000568,Microphthalmia,HP:0001090,Abnormally large globe,t,f,f,no,no,yes,yes,yes,yes,0.67,t
HP:0001935,Microcytic anemia,HP:0001972,Macrocytic anemia,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000347,Micrognathia,HP:0040309,Increased size of the mandible,f,t,f,no,no,yes,yes,yes,yes,0.67,t
HP:0100172,Enlarged epiphysis of the distal phalanx of the 4th toe,HP:0100177,Small epiphysis of the distal phalanx of the 4th toe,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0410197,Increased erythrocyte UDP glucose-4-epimerase concentration,HP:0410198,Decreased erythrocyte UDP glucose-4-epimerase concentration,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000668,Hypodontia,HP:0011069,Supernumerary tooth,f,t,f,no,no,yes,yes,no,yes,0.50,t
HP:0001265,Hyporeflexia,HP:0001347,Hyperreflexia,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003077,Hyperlipidemia,HP:0045014,Hypolipidemia,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0400004,Long ear,HP:0400005,Short ear,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0003077,Hyperlipidemia,HP:0012153,Hypotriglyceridemia,t,f,f,no,no,no,no,no,yes,0.17,f
HP:0007975,Hypometric horizontal saccades,HP:0032013,Hypermetric horizontal saccades,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0020293,Decreased lymph-node cellular CD19 expression,HP:0020294,Increased lymph-node cellular CD19 expression,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0009258,Small epiphysis of the distal phalanx of the 4th finger,HP:0009396,Enlarged epiphyses of the 4th finger,t,f,f,yes,no,yes,yes,yes,yes,0.83,t
HP:6000126,Decreased urinary bile acid level,HP:6000523,Increased urinary bile acid level,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0010569,Elevated circulating 7-dehydrocholesterol concentration,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000303,Mandibular prognathia,HP:0000347,Micrognathia,f,t,f,no,yes,yes,yes,yes,yes,0.83,t
HP:0410389,"Decreased proportion of central memory CD8-positive, alpha-beta T cells",HP:0410396,"Increased proportion of central memory CD8-positive, alpha-beta T cells",f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0010170,Small epiphyses of the toes,HP:0100058,Enlarged epiphyses of the 3rd toe,t,f,f,no,no,yes,no,yes,no,0.33,f
HP:0000921,Missing ribs,HP:0005815,Supernumerary ribs,t,f,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001376,Limitation of joint mobility,HP:0001382,Joint hypermobility,t,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0001945,Fever,HP:0002045,Hypothermia,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0020141,Blood pressure substantially higher in legs than arms,HP:0020142,Blood pressure substantially higher in arms than legs,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0010545,Downbeat nystagmus,HP:0011477,Upbeat nystagmus,f,t,f,yes,yes,yes,yes,yes,yes,1.00,t
HP:0004488,Macrocephaly at birth,HP:0011451,Primary microcephaly,f,t,f,no,yes,yes,yes,yes,yes,0.83,t
HP:0025648,Steroid-sensitive nephrotic syndrome with infrequent relapses,HP:0025649,Steroid-sensitive nephrotic syndrome with frequent relapses,f,t,f,yes,yes,yes,yes,no,yes,0.83,t
