hpo_id,hpo_term,bearer_iri,quality_iri
HP:0010995,Abnormal circulating dicarboxylic acid concentration,UBERON:0000178,PATO:0000070
HP:0010996,Abnormal circulating monocarboxylic acid concentration,UBERON:0000178,PATO:0000070
HP:0011012,Abnormal circulating polysaccharide concentration,UBERON:0000178,PATO:0000070
HP:0011013,Abnormal circulating carbohydrate concentration,UBERON:0000178,PATO:0000070
HP:0011015,Abnormal blood glucose concentration,UBERON:0000178,PATO:0000070
HP:0011022,Abnormal circulating unsaturated fatty acid concentration,UBERON:0000178,PATO:0000070
HP:0011030,Abnormal blood transition element cation concentration,UBERON:0000178,PATO:0000070
HP:0011031,Abnormality of iron homeostasis,UBERON:0000178,PATO:0000070
HP:0011042,Abnormal blood potassium concentration,UBERON:0000178,PATO:0000070
HP:0011043,Abnormal circulating adrenocorticotropin concentration,UBERON:0000178,PATO:0000070
HP:0011422,Abnormal blood chloride concentration,UBERON:0000178,PATO:0000070
HP:0011731,Abnormality of circulating cortisol level,UBERON:0000178,PATO:0000070
HP:0011965,Abnormal circulating citrulline concentration,UBERON:0000178,PATO:0000070
HP:0012025,Abnormal circulating ornithine concentration,UBERON:0000178,PATO:0000070
HP:0012071,Abnormal circulating acylcarnitine concentration,UBERON:0000178,PATO:0000070
HP:0012099,Abnormality of circulating catecholamine level,UBERON:0000178,PATO:0000070
HP:0012100,Abnormal circulating creatinine concentration,UBERON:0000178,PATO:0000070
HP:0012111,Abnormality of circulating glucocorticoid level,UBERON:0000178,PATO:0000070
HP:0012112,Abnormal circulating corticosterone level,UBERON:0000178,PATO:0000070
HP:0012113,Abnormal circulating creatine concentration,UBERON:0000178,PATO:0000070
HP:0012116,Abnormal circulating albumin concentration,UBERON:0000178,PATO:0000070
HP:0012146,Abnormality of von Willebrand factor,UBERON:0000178,PATO:0000070
HP:0012278,Abnormal circulating serine concentration,UBERON:0000178,PATO:0000070
HP:0012415,Abnormal blood gas level,UBERON:0000178,PATO:0000070
HP:0020064,Abnormal eosinophil count,UBERON:0000178,PATO:0000070
HP:0020158,Increased circulating adrenic acid concentration,UBERON:0000178,PATO:0000070
HP:0030087,Abnormal circulating testosterone concentration,UBERON:0000178,PATO:0000070
HP:0030338,Abnormal circulating gonadotropin concentration,UBERON:0000178,PATO:0000070
HP:0030345,Abnormal circulating luteinizing hormone concentration,UBERON:0000178,PATO:0000070
HP:0030347,Abnormal circulating androgen level,UBERON:0000178,PATO:0000070
HP:0030687,Abnormal glucagon level,UBERON:0000178,PATO:0000070
HP:0030984,Abnormal serum bile acid concentration,UBERON:0000178,PATO:0000070
HP:0031210,Abnormal circulating hyaluronic acid concentration,UBERON:0000178,PATO:0000070
HP:0031211,Elevated cholesterol ester level,UBERON:0000178,PATO:0000070
HP:0031212,Abnormal circulating progesterone level,UBERON:0000178,PATO:0000070
HP:0031508,Abnormal circulating thyroid hormone concentration,UBERON:0000178,PATO:0000070
HP:0031795,Abnormal circulating glycerol level,UBERON:0000178,PATO:0000070
HP:0031886,Abnormal LDL cholesterol concentration,UBERON:0000178,PATO:0000070
HP:0031887,Abnormal chylomicron concentration,UBERON:0000178,PATO:0000070
HP:0031888,Abnormal HDL cholesterol concentration,UBERON:0000178,PATO:0000070
HP:0031889,Abnormal VLDL cholesterol concentration,UBERON:0000178,PATO:0000070
HP:0031970,Abnormal blood urea nitrogen concentration,UBERON:0000178,PATO:0000070
HP:0032096,Abnormal manganese concentration,UBERON:0000178,PATO:0000070
HP:0032180,Abnormal circulating metabolite concentration,UBERON:0000178,PATO:0000070
HP:0032209,Abnormal circulating free T3 concentration,UBERON:0000178,PATO:0000070
HP:0033107,Abnormal circulating proteinogenic amino acid concentration,UBERON:0000178,PATO:0000070
HP:0033108,Abnormal circulating proteinogenic amino acid derivative concentration,UBERON:0000178,PATO:0000070
HP:0033109,Abnormal circulating non-proteinogenic amino acid concentration,UBERON:0000178,PATO:0000070
HP:0033124,Increased serum sorbitol concentration,UBERON:0000178,PATO:0000070
HP:0033147,Abnormal circulating short-chain fatty-acid concentration,UBERON:0000178,PATO:0000070
HP:0033405,Abnormal circulating organic amino compound concentration,UBERON:0000178,PATO:0000070
HP:0033435,Abnormal circulating keto acid concentration,UBERON:0000178,PATO:0000070
HP:0033437,Elevated circulating 4-methyl-2-oxopentanoic acid concentration,UBERON:0000178,PATO:0000070
HP:0033479,Abnormal circulating bilirubin concentration,UBERON:0000178,PATO:0000070
HP:0034025,Abnormal circulating GABA concentration,UBERON:0000178,PATO:0000070
HP:0034592,Elevated circulating beta-aminoisobutyric acid concentration,UBERON:0000178,PATO:0000070
HP:0034616,Abnormal circulating coenzyme concentration,UBERON:0000178,PATO:0000070
HP:0034934,Abnormal circulating 7-dehydrocholesterol concentration,UBERON:0000178,PATO:0000070
HP:0040081,Abnormal circulating creatine kinase concentration,UBERON:0000178,PATO:0000070
HP:0040084,Abnormal circulating renin concentration,UBERON:0000178,PATO:0000070
HP:0040085,Abnormal circulating aldosterone concentration,UBERON:0000178,PATO:0000070
HP:0040087,Abnormal blood folate concentration,UBERON:0000178,PATO:0000070
HP:0040126,Abnormal circulating vitamin B12 concentration,UBERON:0000178,PATO:0000070
HP:0040176,Abnormal circulating phospholipid concentration,UBERON:0000178,PATO:0000070
HP:0040206,Abnormal circulating neopterin concentration,UBERON:0000178,PATO:0000070
HP:0040210,Abnormal circulating biopterin concentration,UBERON:0000178,PATO:0000070
HP:0040214,Abnormal circulating insulin concentration,UBERON:0000178,PATO:0000070
HP:0045056,Abnormal circulating alpha-fetoprotein concentration,UBERON:0000178,PATO:0000070
HP:0100529,Abnormal blood phosphate concentration,UBERON:0000178,PATO:0000070
HP:0410177,Abnormal glucose-6-phosphate dehydrogenase level in blood,UBERON:0000178,PATO:0000070
HP:0410205,Abnormal circulating nicotinurate concentration,UBERON:0000178,PATO:0000070
HP:0410240,Abnormal circulating IgA concentration,UBERON:0000178,PATO:0000070
HP:0410241,Abnormal circulating IgE concentration,UBERON:0000178,PATO:0000070
HP:0410242,Abnormal circulating IgG concentration,UBERON:0000178,PATO:0000070
HP:0410243,Abnormal circulating IgM concentration,UBERON:0000178,PATO:0000070
HP:0410244,Abnormal circulating IgD concentration,UBERON:0000178,PATO:0000070
HP:0410282,Abnormal circulating amylase concentration,UBERON:0000178,PATO:0000070
HP:0410341,Abnormal circulating heparan sulfate level,UBERON:0000178,PATO:0000070
HP:0430071,Abnormal circulating organic compound concentration,UBERON:0000178,PATO:0000070
HP:0430072,Abnormal circulating beta-carotene concentration,UBERON:0000178,PATO:0000070
HP:0500012,Abnormal gonadotropin-releasing hormone concentration,UBERON:0000178,PATO:0000070
HP:0500022,Abnormal circulating dehydroepiandrosterone concentration,UBERON:0000178,PATO:0000070
HP:0500148,Abnormal circulating glutamate concentration,UBERON:0000178,PATO:0000070
HP:0500155,Abnormal circulating asparagine concentration,UBERON:0000178,PATO:0000070
HP:0500158,Abnormal circulating aspartic acid concentration,UBERON:0000178,PATO:0000070
HP:0500160,Abnormal circulating carnosine concentration,UBERON:0000178,PATO:0000070
HP:0500164,Abnormal blood carbon dioxide level,UBERON:0000178,PATO:0000070
HP:0500165,Abnormal blood oxygen level,UBERON:0000178,PATO:0000070
HP:0500166,Abnormal circulating gastrin concentration,UBERON:0000178,PATO:0000070
HP:0500180,Abnormal circulating amino sulfonic acid concentration,UBERON:0000178,PATO:0000070
HP:0500249,Abnormal circulating ethanolamine concentration,UBERON:0000178,PATO:0000070
HP:0008180,Mildly elevated creatine kinase,UBERON:0000178,PATO:0000394
HP:0001988,Recurrent hypoglycemia,UBERON:0000178,PATO:0000427
HP:0000790,Hematuria,UBERON:0000178,PATO:0000460
HP:0000822,Hypertension,UBERON:0000178,PATO:0000460
HP:0000837,Increased circulating gonadotropin level,UBERON:0000178,PATO:0000460
HP:0000842,Hyperinsulinemia,UBERON:0000178,PATO:0000460
HP:0000848,Increased circulating renin concentration,UBERON:0000178,PATO:0000460
HP:0000859,Increased circulating aldosterone concentration,UBERON:0000178,PATO:0000460
HP:0001409,Portal hypertension,UBERON:0000178,PATO:0000460
HP:0001880,Eosinophilia,UBERON:0000178,PATO:0000460
HP:0001882,Leukopenia,UBERON:0000178,PATO:0000460
HP:0001888,Lymphopenia,UBERON:0000178,PATO:0000460
HP:0001894,Thrombocytosis,UBERON:0000178,PATO:0000460
HP:0001900,Increased circulating hemoglobin concentration,UBERON:0000178,PATO:0000460
HP:0001913,Granulocytopenia,UBERON:0000178,PATO:0000460
HP:0001943,Hypoglycemia,UBERON:0000178,PATO:0000460
HP:0001974,Leukocytosis,UBERON:0000178,PATO:0000460
HP:0001987,Hyperammonemia,UBERON:0000178,PATO:0000460
HP:0001988,Recurrent hypoglycemia,UBERON:0000178,PATO:0000460
HP:0002092,Pulmonary arterial hypertension,UBERON:0000178,PATO:0000460
HP:0002148,Hypophosphatemia,UBERON:0000178,PATO:0000460
HP:0002149,Hyperuricemia,UBERON:0000178,PATO:0000460
HP:0002152,Hyperproteinemia,UBERON:0000178,PATO:0000460
HP:0002153,Hyperkalemia,UBERON:0000178,PATO:0000460
HP:0002154,Hyperglycinemia,UBERON:0000178,PATO:0000460
HP:0002155,Hypertriglyceridemia,UBERON:0000178,PATO:0000460
HP:0002157,Azotemia,UBERON:0000178,PATO:0000460
HP:0002160,Hyperhomocystinemia,UBERON:0000178,PATO:0000460
HP:0002161,Hyperlysinemia,UBERON:0000178,PATO:0000460
HP:0002249,Melena,UBERON:0000178,PATO:0000460
HP:0002615,Hypotension,UBERON:0000178,PATO:0000460
HP:0002720,Decreased circulating IgA concentration,UBERON:0000178,PATO:0000460
HP:0002850,Decreased circulating total IgM,UBERON:0000178,PATO:0000460
HP:0002900,Hypokalemia,UBERON:0000178,PATO:0000460
HP:0002901,Hypocalcemia,UBERON:0000178,PATO:0000460
HP:0002902,Hyponatremia,UBERON:0000178,PATO:0000460
HP:0002904,Hyperbilirubinemia,UBERON:0000178,PATO:0000460
HP:0002905,Hyperphosphatemia,UBERON:0000178,PATO:0000460
HP:0002912,Methylmalonic acidemia,UBERON:0000178,PATO:0000460
HP:0002917,Hypomagnesemia,UBERON:0000178,PATO:0000460
HP:0002918,Hypermagnesemia,UBERON:0000178,PATO:0000460
HP:0002920,Decreased circulating ACTH concentration,UBERON:0000178,PATO:0000460
HP:0003072,Hypercalcemia,UBERON:0000178,PATO:0000460
HP:0003073,Hypoalbuminemia,UBERON:0000178,PATO:0000460
HP:0003074,Hyperglycemia,UBERON:0000178,PATO:0000460
HP:0003075,Hypoproteinemia,UBERON:0000178,PATO:0000460
HP:0003077,Hyperlipidemia,UBERON:0000178,PATO:0000460
HP:0003107,Abnormal circulating cholesterol concentration,UBERON:0000178,PATO:0000460
HP:0003111,Abnormal blood ion concentration,UBERON:0000178,PATO:0000460
HP:0003112,Abnormal circulating amino acid concentration,UBERON:0000178,PATO:0000460
HP:0003113,Hypochloremia,UBERON:0000178,PATO:0000460
HP:0003117,Abnormal circulating hormone concentration,UBERON:0000178,PATO:0000460
HP:0003118,Increased circulating cortisol level,UBERON:0000178,PATO:0000460
HP:0003119,Abnormal circulating lipid concentration,UBERON:0000178,PATO:0000460
HP:0003124,Hypercholesterolemia,UBERON:0000178,PATO:0000460
HP:0003128,Lactic acidosis,UBERON:0000178,PATO:0000460
HP:0003138,Increased blood urea nitrogen,UBERON:0000178,PATO:0000460
HP:0003141,Increased LDL cholesterol concentration,UBERON:0000178,PATO:0000460
HP:0003146,Hypocholesterolemia,UBERON:0000178,PATO:0000460
HP:0003154,Increased circulating ACTH level,UBERON:0000178,PATO:0000460
HP:0003212,Increased circulating IgE concentration,UBERON:0000178,PATO:0000460
HP:0003217,Hyperglutaminemia,UBERON:0000178,PATO:0000460
HP:0003228,Hypernatremia,UBERON:0000178,PATO:0000460
HP:0003231,Hypertyrosinemia,UBERON:0000178,PATO:0000460
HP:0003233,Decreased HDL cholesterol concentration,UBERON:0000178,PATO:0000460
HP:0003234,Decreased circulating carnitine concentration,UBERON:0000178,PATO:0000460
HP:0003235,Hypermethioninemia,UBERON:0000178,PATO:0000460
HP:0003236,Elevated circulating creatine kinase concentration,UBERON:0000178,PATO:0000460
HP:0003237,Increased circulating IgG concentration,UBERON:0000178,PATO:0000460
HP:0003260,Hydroxyprolinemia,UBERON:0000178,PATO:0000460
HP:0003261,Increased circulating IgA concentration,UBERON:0000178,PATO:0000460
HP:0003286,Cystathioninemia,UBERON:0000178,PATO:0000460
HP:0003292,Decreased serum leptin,UBERON:0000178,PATO:0000460
HP:0003334,Elevated circulating catecholamine level,UBERON:0000178,PATO:0000460
HP:0003348,Hyperalaninemia,UBERON:0000178,PATO:0000460
HP:0003351,Decreased circulating renin concentration,UBERON:0000178,PATO:0000460
HP:0003354,Hyperthreoninemia,UBERON:0000178,PATO:0000460
HP:0003362,Increased VLDL cholesterol concentration,UBERON:0000178,PATO:0000460
HP:0003455,Elevated circulating long chain fatty acid concentration,UBERON:0000178,PATO:0000460
HP:0003460,Decreased circulating total IgA,UBERON:0000178,PATO:0000460
HP:0003496,Increased circulating IgM level,UBERON:0000178,PATO:0000460
HP:0003528,Elevated circulating calcitonin concentration,UBERON:0000178,PATO:0000460
HP:0003530,Elevated circulating glutaric acid concentration,UBERON:0000178,PATO:0000460
HP:0003537,Hypouricemia,UBERON:0000178,PATO:0000460
HP:0003538,Increased iduronate sulfatase level,UBERON:0000178,PATO:0000460
HP:0003563,Decreased LDL cholesterol concentration,UBERON:0000178,PATO:0000460
HP:0003572,Low plasma citrulline,UBERON:0000178,PATO:0000460
HP:0003658,Hypomethioninemia,UBERON:0000178,PATO:0000460
HP:0004313,Decreased circulating antibody concentration,UBERON:0000178,PATO:0000460
HP:0004315,Decreased circulating IgG concentration,UBERON:0000178,PATO:0000460
HP:0004319,Decreased circulating aldosterone concentration,UBERON:0000178,PATO:0000460
HP:0004338,Abnormal circulating aromatic amino acid concentration,UBERON:0000178,PATO:0000460
HP:0004339,Abnormal circulating sulfur amino acid concentration,UBERON:0000178,PATO:0000460
HP:0004352,Abnormal circulating purine concentration,UBERON:0000178,PATO:0000460
HP:0004353,Abnormal circulating pyrimidine concentration,UBERON:0000178,PATO:0000460
HP:0004354,Abnormal circulating carboxylic acid concentration,UBERON:0000178,PATO:0000460
HP:0004357,Abnormal circulating leucine concentration,UBERON:0000178,PATO:0000460
HP:0004359,Abnormal circulating fatty-acid concentration,UBERON:0000178,PATO:0000460
HP:0004361,Abnormal circulating leptin concentration,UBERON:0000178,PATO:0000460
HP:0004363,Abnormal circulating calcium concentration,UBERON:0000178,PATO:0000460
HP:0004364,Abnormal circulating nitrogen compound concentration,UBERON:0000178,PATO:0000460
HP:0004365,Abnormal circulating tryptophan concentration,UBERON:0000178,PATO:0000460
HP:0004368,Increased circulating purine concentration,UBERON:0000178,PATO:0000460
HP:0004890,Elevated pulmonary artery pressure,UBERON:0000178,PATO:0000460
HP:0004921,Abnormal magnesium concentration,UBERON:0000178,PATO:0000460
HP:0004923,Hyperphenylalaninemia,UBERON:0000178,PATO:0000460
HP:0004925,Chronic lactic acidosis,UBERON:0000178,PATO:0000460
HP:0005407,Decreased proportion of CD4-positive helper T cells,UBERON:0000178,PATO:0000460
HP:0005415,Decreased proportion of CD8-positive T cells,UBERON:0000178,PATO:0000460
HP:0005479,Decreased circulating IgE concentration,UBERON:0000178,PATO:0000460
HP:0005510,Transient erythroblastopenia,UBERON:0000178,PATO:0000460
HP:0005961,Hypoargininemia,UBERON:0000178,PATO:0000460
HP:0008163,Decreased circulating cortisol level,UBERON:0000178,PATO:0000460
HP:0008165,Decreased helper T cell proportion,UBERON:0000178,PATO:0000460
HP:0008180,Mildly elevated creatine kinase,UBERON:0000178,PATO:0000460
HP:0008181,Abetalipoproteinemia,UBERON:0000178,PATO:0000460
HP:0008247,Euthyroid hyperthyroxinemia,UBERON:0000178,PATO:0000460
HP:0008277,Abnormal blood zinc concentration,UBERON:0000178,PATO:0000460
HP:0008358,Hyperprolinemia,UBERON:0000178,PATO:0000460
HP:0010472,Abnormal circulating porphyrin concentration,UBERON:0000178,PATO:0000460
HP:0010569,Elevated circulating 7-dehydrocholesterol concentration,UBERON:0000178,PATO:0000460
HP:0010571,Elevated circulating phytanic acid concentration,UBERON:0000178,PATO:0000460
HP:0010701,Abnormal circulating immunoglobulin concentration,UBERON:0000178,PATO:0000460
HP:0010702,Increased circulating antibody concentration,UBERON:0000178,PATO:0000460
HP:0010836,Abnormal circulating copper concentration,UBERON:0000178,PATO:0000460
HP:0010837,Decreased circulating ceruloplasmin concentration,UBERON:0000178,PATO:0000460
HP:0010876,Abnormal circulating protein concentration,UBERON:0000178,PATO:0000460
HP:0010892,Abnormal circulating branched chain amino acid concentration,UBERON:0000178,PATO:0000460
HP:0010893,Abnormal circulating phenylalanine concentration,UBERON:0000178,PATO:0000460
HP:0010894,Abnormal circulating serine family amino acid concentration,UBERON:0000178,PATO:0000460
HP:0010895,Abnormal circulating glycine concentration,UBERON:0000178,PATO:0000460
HP:0010896,Hypersarcosinemia,UBERON:0000178,PATO:0000460
HP:0010898,Abnormal circulating sarcosine concentration,UBERON:0000178,PATO:0000460
HP:0010899,Abnormal circulating aspartate family amino acid concentration,UBERON:0000178,PATO:0000460
HP:0010900,Abnormal circulating threonine concentration,UBERON:0000178,PATO:0000460
HP:0010901,Abnormal circulating methionine concentration,UBERON:0000178,PATO:0000460
HP:0010902,Abnormal circulating glutamine family amino acid concentration,UBERON:0000178,PATO:0000460
HP:0010903,Abnormal circulating glutamine concentration,UBERON:0000178,PATO:0000460
HP:0010904,Abnormal circulating histidine concentration,UBERON:0000178,PATO:0000460
HP:0010906,Hyperhistidinemia,UBERON:0000178,PATO:0000460
HP:0010907,Abnormal circulating proline concentration,UBERON:0000178,PATO:0000460
HP:0010908,Abnormal circulating lysine concentration,UBERON:0000178,PATO:0000460
HP:0010909,Abnormal circulating arginine concentration,UBERON:0000178,PATO:0000460
HP:0010910,Hypervalinemia,UBERON:0000178,PATO:0000460
HP:0010911,Hyperleucinemia,UBERON:0000178,PATO:0000460
HP:0010912,Abnormal circulating isoleucine concentration,UBERON:0000178,PATO:0000460
HP:0010913,Hyperisoleucinemia,UBERON:0000178,PATO:0000460
HP:0010914,Abnormal circulating valine concentration,UBERON:0000178,PATO:0000460
HP:0010915,Abnormal circulating pyruvate family amino acid concentration,UBERON:0000178,PATO:0000460
HP:0010916,Abnormal circulating alanine concentration,UBERON:0000178,PATO:0000460
HP:0010917,Abnormal circulating tyrosine concentration,UBERON:0000178,PATO:0000460
HP:0010918,Abnormal circulating cysteine concentration,UBERON:0000178,PATO:0000460
HP:0010919,Abnormal circulating homocysteine concentration,UBERON:0000178,PATO:0000460
HP:0010927,Abnormal blood inorganic cation concentration,UBERON:0000178,PATO:0000460
HP:0010929,Abnormal blood cation concentration,UBERON:0000178,PATO:0000460
HP:0010930,Abnormal blood monovalent inorganic cation concentration,UBERON:0000178,PATO:0000460
