id1,term1,id2,term2,claude,deepseek,gemini,grok,llama,openai,pct_yes,majority
HP:0000837,Increased circulating gonadotropin level,HP:0040171,Decreased serum testosterone concentration,yes,no,no,no,no,no,0.17,f
HP:0000837,Increased circulating gonadotropin level,HP:0040216,Hypoinsulinemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0045014,Hypolipidemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0100493,Hypoammonemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0100507,Reduced blood folate concentration,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0410245,Decreased circulating IgD concentration,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0410289,Hypoamylasemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0410343,Decreased circulating heparan sulfate level,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0430073,Decreased circulating beta-carotene concentration,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500132,Hypovalinemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500133,Hypotyrosinemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500135,Hypotryptophanemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500136,Hypothreoninemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500139,Hypoprolinemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500140,Decreased circulating hydroxyproline concentration,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500141,Hypophenylalaninemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500142,Hypolysinemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500143,Hypoleucinemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500144,Hypoisoleucinemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500145,Hypohistidinemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500147,Hypoglutaminemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500150,Hypoglutamatemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500152,Hypocystinemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500154,Hypoalaninemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500157,Hypoasparaginemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500162,Decreased circulating carnosine concentration,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500163,Hypoornithinemia,no,no,no,no,no,no,0.00,f
HP:0000837,Increased circulating gonadotropin level,HP:0500182,Hypotaurinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0001882,Leukopenia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0001888,Lymphopenia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0001913,Granulocytopenia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0001943,Hypoglycemia,yes,no,no,no,yes,no,0.33,f
HP:0000842,Hyperinsulinemia,HP:0001988,Recurrent hypoglycemia,yes,no,no,no,yes,no,0.33,f
HP:0000842,Hyperinsulinemia,HP:0002148,Hypophosphatemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0002720,Decreased circulating IgA concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0002850,Decreased circulating total IgM,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0002900,Hypokalemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0002901,Hypocalcemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0002902,Hyponatremia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0002917,Hypomagnesemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0002920,Decreased circulating ACTH concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0003073,Hypoalbuminemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0003075,Hypoproteinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0003113,Hypochloremia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0003146,Hypocholesterolemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0003233,Decreased HDL cholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0003234,Decreased circulating carnitine concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0003292,Decreased serum leptin,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0003351,Decreased circulating renin concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0003537,Hypouricemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0003563,Decreased LDL cholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0003572,Low plasma citrulline,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0003658,Hypomethioninemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0004313,Decreased circulating antibody concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0004315,Decreased circulating IgG concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0004319,Decreased circulating aldosterone concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0005479,Decreased circulating IgE concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0005510,Transient erythroblastopenia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0005961,Hypoargininemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0008163,Decreased circulating cortisol level,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0010837,Decreased circulating ceruloplasmin concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0010981,Hypolipoproteinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0011967,Decreased circulating copper concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0012052,Low serum calcitriol,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0012053,Decreased circulating calcifediol concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0012101,Decreased serum creatinine,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0012153,Hypotriglyceridemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0012277,Hypoglycinemia,no,no,no,no,yes,no,0.17,f
HP:0000842,Hyperinsulinemia,HP:0012279,Hyposerinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0012417,Hypocapnia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0012418,Hypoxemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0020222,Hypohomocysteinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0030339,Decreased circulating gonadotropin concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0030344,Decreased circulating luteinizing hormone level,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0030349,Decreased circulating androgen concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0030689,Decreased glucagon level,no,no,no,no,yes,no,0.17,f
HP:0000842,Hyperinsulinemia,HP:0030985,Decreased serum bile acid concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0031242,Decreased circulating chylomicron concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0031243,Decreased VLDL cholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0031794,Decreased circulating glycerol level,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0031891,Decreased eosinophil count,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0031969,Reduced blood urea nitrogen,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0032098,Hypomanganesemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0032210,Decreased circulating free T3,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0032363,Decreased circulating corticosterone level,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0033445,Reduced circulating acylcarnitine concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0033480,Hypobilirubinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0034203,Decreased iduronate sulfatase level,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0034292,Reduced circulating creatine concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0034441,Decreased circulating aspartic acid concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0034869,Reduced erythrocyte free porphyrin concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0034870,Reduced circulating urocanic acid concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0034938,Decreased circulating sialic acid concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0040171,Decreased serum testosterone concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0040216,Hypoinsulinemia,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000842,Hyperinsulinemia,HP:0045014,Hypolipidemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0100493,Hypoammonemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0100507,Reduced blood folate concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0410245,Decreased circulating IgD concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0410289,Hypoamylasemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0410343,Decreased circulating heparan sulfate level,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0430073,Decreased circulating beta-carotene concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500132,Hypovalinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500133,Hypotyrosinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500135,Hypotryptophanemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500136,Hypothreoninemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500139,Hypoprolinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500140,Decreased circulating hydroxyproline concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500141,Hypophenylalaninemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500142,Hypolysinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500143,Hypoleucinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500144,Hypoisoleucinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500145,Hypohistidinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500147,Hypoglutaminemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500150,Hypoglutamatemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500152,Hypocystinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500154,Hypoalaninemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500157,Hypoasparaginemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500162,Decreased circulating carnosine concentration,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500163,Hypoornithinemia,no,no,no,no,no,no,0.00,f
HP:0000842,Hyperinsulinemia,HP:0500182,Hypotaurinemia,no,no,no,no,no,no,0.00,f
HP:0000846,Adrenal insufficiency,HP:0002717,Adrenal overactivity,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000848,Increased circulating renin concentration,HP:0001882,Leukopenia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0001888,Lymphopenia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0001913,Granulocytopenia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0001943,Hypoglycemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0001988,Recurrent hypoglycemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0002148,Hypophosphatemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0002720,Decreased circulating IgA concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0002850,Decreased circulating total IgM,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0002900,Hypokalemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0002901,Hypocalcemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0002902,Hyponatremia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0002917,Hypomagnesemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0002920,Decreased circulating ACTH concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0003073,Hypoalbuminemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0003075,Hypoproteinemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0003113,Hypochloremia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0003146,Hypocholesterolemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0003233,Decreased HDL cholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0003234,Decreased circulating carnitine concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0003292,Decreased serum leptin,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0003351,Decreased circulating renin concentration,yes,yes,yes,yes,yes,yes,1.00,t
HP:0000848,Increased circulating renin concentration,HP:0003537,Hypouricemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0003563,Decreased LDL cholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0003572,Low plasma citrulline,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0003658,Hypomethioninemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0004313,Decreased circulating antibody concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0004315,Decreased circulating IgG concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0004319,Decreased circulating aldosterone concentration,yes,no,no,no,no,no,0.17,f
HP:0000848,Increased circulating renin concentration,HP:0005479,Decreased circulating IgE concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0005510,Transient erythroblastopenia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0005961,Hypoargininemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0008163,Decreased circulating cortisol level,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0010837,Decreased circulating ceruloplasmin concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0010981,Hypolipoproteinemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0011967,Decreased circulating copper concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0012052,Low serum calcitriol,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0012053,Decreased circulating calcifediol concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0012101,Decreased serum creatinine,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0012153,Hypotriglyceridemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0012277,Hypoglycinemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0012279,Hyposerinemia,no,no,no,yes,yes,yes,0.50,t
HP:0000848,Increased circulating renin concentration,HP:0012417,Hypocapnia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0012418,Hypoxemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0020222,Hypohomocysteinemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0030339,Decreased circulating gonadotropin concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0030344,Decreased circulating luteinizing hormone level,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0030349,Decreased circulating androgen concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0030689,Decreased glucagon level,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0030985,Decreased serum bile acid concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0031242,Decreased circulating chylomicron concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0031243,Decreased VLDL cholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0031794,Decreased circulating glycerol level,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0031891,Decreased eosinophil count,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0031969,Reduced blood urea nitrogen,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0032098,Hypomanganesemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0032210,Decreased circulating free T3,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0032363,Decreased circulating corticosterone level,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0033445,Reduced circulating acylcarnitine concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0033480,Hypobilirubinemia,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0034203,Decreased iduronate sulfatase level,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0034292,Reduced circulating creatine concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0034441,Decreased circulating aspartic acid concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0034869,Reduced erythrocyte free porphyrin concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0034870,Reduced circulating urocanic acid concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0034935,Decreased circulating 7-dehydrocholesterol concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0034938,Decreased circulating sialic acid concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0040171,Decreased serum testosterone concentration,no,no,no,no,no,no,0.00,f
HP:0000848,Increased circulating renin concentration,HP:0040216,Hypoinsulinemia,no,no,no,no,no,no,0.00,f
